no, cn_title, en_title, href, level
1649,通过指令创建有序数组,create-sorted-array-through-instructions,https://leetcode-cn.com/problems/create-sorted-array-through-instructions,困难
1650,二叉树的最近公共祖先 III,lowest-common-ancestor-of-a-binary-tree-iii,https://leetcode-cn.com/problems/lowest-common-ancestor-of-a-binary-tree-iii,中等
1651,Hopper Company Queries III,hopper-company-queries-iii,https://leetcode-cn.com/problems/hopper-company-queries-iii,困难
1652,拆炸弹,defuse-the-bomb,https://leetcode-cn.com/problems/defuse-the-bomb,简单
1653,使字符串平衡的最少删除次数,minimum-deletions-to-make-string-balanced,https://leetcode-cn.com/problems/minimum-deletions-to-make-string-balanced,中等
1654,到家的最少跳跃次数,minimum-jumps-to-reach-home,https://leetcode-cn.com/problems/minimum-jumps-to-reach-home,中等
1655,分配重复整数,distribute-repeating-integers,https://leetcode-cn.com/problems/distribute-repeating-integers,困难
1656,设计有序流,design-an-ordered-stream,https://leetcode-cn.com/problems/design-an-ordered-stream,简单
1657,确定两个字符串是否接近,determine-if-two-strings-are-close,https://leetcode-cn.com/problems/determine-if-two-strings-are-close,中等
1658,将 x 减到 0 的最小操作数,minimum-operations-to-reduce-x-to-zero,https://leetcode-cn.com/problems/minimum-operations-to-reduce-x-to-zero,中等
1659,最大化网格幸福感,maximize-grid-happiness,https://leetcode-cn.com/problems/maximize-grid-happiness,困难
1660,纠正二叉树,correct-a-binary-tree,https://leetcode-cn.com/problems/correct-a-binary-tree,中等
1661,每台机器的进程平均运行时间,average-time-of-process-per-machine,https://leetcode-cn.com/problems/average-time-of-process-per-machine,简单
1662,检查两个字符串数组是否相等,check-if-two-string-arrays-are-equivalent,https://leetcode-cn.com/problems/check-if-two-string-arrays-are-equivalent,简单
1663,具有给定数值的最小字符串,smallest-string-with-a-given-numeric-value,https://leetcode-cn.com/problems/smallest-string-with-a-given-numeric-value,中等
1664,生成平衡数组的方案数,ways-to-make-a-fair-array,https://leetcode-cn.com/problems/ways-to-make-a-fair-array,中等
1665,完成所有任务的最少初始能量,minimum-initial-energy-to-finish-tasks,https://leetcode-cn.com/problems/minimum-initial-energy-to-finish-tasks,困难
1666,改变二叉树的根节点,change-the-root-of-a-binary-tree,https://leetcode-cn.com/problems/change-the-root-of-a-binary-tree,中等
1667,修复表中的名字,fix-names-in-a-table,https://leetcode-cn.com/problems/fix-names-in-a-table,简单
1668,最大重复子字符串,maximum-repeating-substring,https://leetcode-cn.com/problems/maximum-repeating-substring,简单
1669,合并两个链表,merge-in-between-linked-lists,https://leetcode-cn.com/problems/merge-in-between-linked-lists,中等
1670,设计前中后队列,design-front-middle-back-queue,https://leetcode-cn.com/problems/design-front-middle-back-queue,中等
1671,得到山形数组的最少删除次数,minimum-number-of-removals-to-make-mountain-array,https://leetcode-cn.com/problems/minimum-number-of-removals-to-make-mountain-array,困难
1672,最富有客户的资产总量,richest-customer-wealth,https://leetcode-cn.com/problems/richest-customer-wealth,简单
1673,找出最具竞争力的子序列,find-the-most-competitive-subsequence,https://leetcode-cn.com/problems/find-the-most-competitive-subsequence,中等
1674,使数组互补的最少操作次数,minimum-moves-to-make-array-complementary,https://leetcode-cn.com/problems/minimum-moves-to-make-array-complementary,中等
1675,数组的最小偏移量,minimize-deviation-in-array,https://leetcode-cn.com/problems/minimize-deviation-in-array,困难
1676,二叉树的最近公共祖先 IV,lowest-common-ancestor-of-a-binary-tree-iv,https://leetcode-cn.com/problems/lowest-common-ancestor-of-a-binary-tree-iv,中等
1677,发票中的产品金额,products-worth-over-invoices,https://leetcode-cn.com/problems/products-worth-over-invoices,简单
1678,设计 Goal 解析器,goal-parser-interpretation,https://leetcode-cn.com/problems/goal-parser-interpretation,简单
1679,K 和数对的最大数目,max-number-of-k-sum-pairs,https://leetcode-cn.com/problems/max-number-of-k-sum-pairs,中等
1680,连接连续二进制数字,concatenation-of-consecutive-binary-numbers,https://leetcode-cn.com/problems/concatenation-of-consecutive-binary-numbers,中等
1681,最小不兼容性,minimum-incompatibility,https://leetcode-cn.com/problems/minimum-incompatibility,困难
1682,最长回文子序列 II,longest-palindromic-subsequence-ii,https://leetcode-cn.com/problems/longest-palindromic-subsequence-ii,中等
1683,无效的推文,invalid-tweets,https://leetcode-cn.com/problems/invalid-tweets,简单
1684,统计一致字符串的数目,count-the-number-of-consistent-strings,https://leetcode-cn.com/problems/count-the-number-of-consistent-strings,简单
1685,有序数组中差绝对值之和,sum-of-absolute-differences-in-a-sorted-array,https://leetcode-cn.com/problems/sum-of-absolute-differences-in-a-sorted-array,中等
1686,石子游戏 VI,stone-game-vi,https://leetcode-cn.com/problems/stone-game-vi,中等
1687,从仓库到码头运输箱子,delivering-boxes-from-storage-to-ports,https://leetcode-cn.com/problems/delivering-boxes-from-storage-to-ports,困难
1688,比赛中的配对次数,count-of-matches-in-tournament,https://leetcode-cn.com/problems/count-of-matches-in-tournament,简单
1689,十-二进制数的最少数目,partitioning-into-minimum-number-of-deci-binary-numbers,https://leetcode-cn.com/problems/partitioning-into-minimum-number-of-deci-binary-numbers,中等
1690,石子游戏 VII,stone-game-vii,https://leetcode-cn.com/problems/stone-game-vii,中等
1691,堆叠长方体的最大高度,maximum-height-by-stacking-cuboids,https://leetcode-cn.com/problems/maximum-height-by-stacking-cuboids,困难
1692,计算分配糖果的不同方式,count-ways-to-distribute-candies,https://leetcode-cn.com/problems/count-ways-to-distribute-candies,困难
1693,每天的领导和合伙人,daily-leads-and-partners,https://leetcode-cn.com/problems/daily-leads-and-partners,简单
1694,重新格式化电话号码,reformat-phone-number,https://leetcode-cn.com/problems/reformat-phone-number,简单
1695,删除子数组的最大得分,maximum-erasure-value,https://leetcode-cn.com/problems/maximum-erasure-value,中等
1696,跳跃游戏 VI,jump-game-vi,https://leetcode-cn.com/problems/jump-game-vi,中等
1697,检查边长度限制的路径是否存在,checking-existence-of-edge-length-limited-paths,https://leetcode-cn.com/problems/checking-existence-of-edge-length-limited-paths,困难
1698,字符串的不同子字符串个数,number-of-distinct-substrings-in-a-string,https://leetcode-cn.com/problems/number-of-distinct-substrings-in-a-string,中等
1699,两人之间的通话次数,number-of-calls-between-two-persons,https://leetcode-cn.com/problems/number-of-calls-between-two-persons,中等
1700,无法吃午餐的学生数量,number-of-students-unable-to-eat-lunch,https://leetcode-cn.com/problems/number-of-students-unable-to-eat-lunch,简单
1701,平均等待时间,average-waiting-time,https://leetcode-cn.com/problems/average-waiting-time,中等
1702,修改后的最大二进制字符串,maximum-binary-string-after-change,https://leetcode-cn.com/problems/maximum-binary-string-after-change,中等
1703,得到连续 K 个 1 的最少相邻交换次数,minimum-adjacent-swaps-for-k-consecutive-ones,https://leetcode-cn.com/problems/minimum-adjacent-swaps-for-k-consecutive-ones,困难
1704,判断字符串的两半是否相似,determine-if-string-halves-are-alike,https://leetcode-cn.com/problems/determine-if-string-halves-are-alike,简单
1705,吃苹果的最大数目,maximum-number-of-eaten-apples,https://leetcode-cn.com/problems/maximum-number-of-eaten-apples,中等
1706,球会落何处,where-will-the-ball-fall,https://leetcode-cn.com/problems/where-will-the-ball-fall,中等
1707,与数组中元素的最大异或值,maximum-xor-with-an-element-from-array,https://leetcode-cn.com/problems/maximum-xor-with-an-element-from-array,困难
1708,长度为 K 的最大子数组,largest-subarray-length-k,https://leetcode-cn.com/problems/largest-subarray-length-k,简单
1709,访问日期之间最大的空档期,biggest-window-between-visits,https://leetcode-cn.com/problems/biggest-window-between-visits,中等
1710,卡车上的最大单元数,maximum-units-on-a-truck,https://leetcode-cn.com/problems/maximum-units-on-a-truck,简单
1711,大餐计数,count-good-meals,https://leetcode-cn.com/problems/count-good-meals,中等
1712,将数组分成三个子数组的方案数,ways-to-split-array-into-three-subarrays,https://leetcode-cn.com/problems/ways-to-split-array-into-three-subarrays,中等
1713,得到子序列的最少操作次数,minimum-operations-to-make-a-subsequence,https://leetcode-cn.com/problems/minimum-operations-to-make-a-subsequence,困难
1714,数组中特殊等间距元素的和,sum-of-special-evenly-spaced-elements-in-array,https://leetcode-cn.com/problems/sum-of-special-evenly-spaced-elements-in-array,困难
1715,苹果和橘子的个数,count-apples-and-oranges,https://leetcode-cn.com/problems/count-apples-and-oranges,中等
1716,计算力扣银行的钱,calculate-money-in-leetcode-bank,https://leetcode-cn.com/problems/calculate-money-in-leetcode-bank,简单
1717,删除子字符串的最大得分,maximum-score-from-removing-substrings,https://leetcode-cn.com/problems/maximum-score-from-removing-substrings,中等
1718,构建字典序最大的可行序列,construct-the-lexicographically-largest-valid-sequence,https://leetcode-cn.com/problems/construct-the-lexicographically-largest-valid-sequence,中等
1719,重构一棵树的方案数,number-of-ways-to-reconstruct-a-tree,https://leetcode-cn.com/problems/number-of-ways-to-reconstruct-a-tree,困难
1720,解码异或后的数组,decode-xored-array,https://leetcode-cn.com/problems/decode-xored-array,简单
1721,交换链表中的节点,swapping-nodes-in-a-linked-list,https://leetcode-cn.com/problems/swapping-nodes-in-a-linked-list,中等
1722,执行交换操作后的最小汉明距离,minimize-hamming-distance-after-swap-operations,https://leetcode-cn.com/problems/minimize-hamming-distance-after-swap-operations,中等
1723,完成所有工作的最短时间,find-minimum-time-to-finish-all-jobs,https://leetcode-cn.com/problems/find-minimum-time-to-finish-all-jobs,困难
1724,检查边长度限制的路径是否存在 II,checking-existence-of-edge-length-limited-paths-ii,https://leetcode-cn.com/problems/checking-existence-of-edge-length-limited-paths-ii,困难
1725,可以形成最大正方形的矩形数目,number-of-rectangles-that-can-form-the-largest-square,https://leetcode-cn.com/problems/number-of-rectangles-that-can-form-the-largest-square,简单
1726,同积元组,tuple-with-same-product,https://leetcode-cn.com/problems/tuple-with-same-product,中等
1727,重新排列后的最大子矩阵,largest-submatrix-with-rearrangements,https://leetcode-cn.com/problems/largest-submatrix-with-rearrangements,中等
1728,猫和老鼠 II,cat-and-mouse-ii,https://leetcode-cn.com/problems/cat-and-mouse-ii,困难
1729,求关注者的数量,find-followers-count,https://leetcode-cn.com/problems/find-followers-count,简单
1730,获取食物的最短路径,shortest-path-to-get-food,https://leetcode-cn.com/problems/shortest-path-to-get-food,中等
1731,The Number of Employees Which Report to Each Employee,the-number-of-employees-which-report-to-each-employee,https://leetcode-cn.com/problems/the-number-of-employees-which-report-to-each-employee,简单
1732,找到最高海拔,find-the-highest-altitude,https://leetcode-cn.com/problems/find-the-highest-altitude,简单
1733,需要教语言的最少人数,minimum-number-of-people-to-teach,https://leetcode-cn.com/problems/minimum-number-of-people-to-teach,中等
1734,解码异或后的排列,decode-xored-permutation,https://leetcode-cn.com/problems/decode-xored-permutation,中等
1735,生成乘积数组的方案数,count-ways-to-make-array-with-product,https://leetcode-cn.com/problems/count-ways-to-make-array-with-product,困难
1736,替换隐藏数字得到的最晚时间,latest-time-by-replacing-hidden-digits,https://leetcode-cn.com/problems/latest-time-by-replacing-hidden-digits,简单
1737,满足三条件之一需改变的最少字符数,change-minimum-characters-to-satisfy-one-of-three-conditions,https://leetcode-cn.com/problems/change-minimum-characters-to-satisfy-one-of-three-conditions,中等
1738,找出第 K 大的异或坐标值,find-kth-largest-xor-coordinate-value,https://leetcode-cn.com/problems/find-kth-largest-xor-coordinate-value,中等
1739,放置盒子,building-boxes,https://leetcode-cn.com/problems/building-boxes,困难
1740,找到二叉树中的距离,find-distance-in-a-binary-tree,https://leetcode-cn.com/problems/find-distance-in-a-binary-tree,中等
1741,Find Total Time Spent by Each Employee,find-total-time-spent-by-each-employee,https://leetcode-cn.com/problems/find-total-time-spent-by-each-employee,简单
1742,盒子中小球的最大数量,maximum-number-of-balls-in-a-box,https://leetcode-cn.com/problems/maximum-number-of-balls-in-a-box,简单
1743,从相邻元素对还原数组,restore-the-array-from-adjacent-pairs,https://leetcode-cn.com/problems/restore-the-array-from-adjacent-pairs,中等
1744,你能在你最喜欢的那天吃到你最喜欢的糖果吗？,can-you-eat-your-favorite-candy-on-your-favorite-day,https://leetcode-cn.com/problems/can-you-eat-your-favorite-candy-on-your-favorite-day,中等
1745,回文串分割 IV,palindrome-partitioning-iv,https://leetcode-cn.com/problems/palindrome-partitioning-iv,困难
1746,Maximum Subarray Sum After One Operation,maximum-subarray-sum-after-one-operation,https://leetcode-cn.com/problems/maximum-subarray-sum-after-one-operation,中等
1747,Leetflex Banned Accounts,leetflex-banned-accounts,https://leetcode-cn.com/problems/leetflex-banned-accounts,中等
1748,唯一元素的和,sum-of-unique-elements,https://leetcode-cn.com/problems/sum-of-unique-elements,简单
1749,任意子数组和的绝对值的最大值,maximum-absolute-sum-of-any-subarray,https://leetcode-cn.com/problems/maximum-absolute-sum-of-any-subarray,中等
1750,删除字符串两端相同字符后的最短长度,minimum-length-of-string-after-deleting-similar-ends,https://leetcode-cn.com/problems/minimum-length-of-string-after-deleting-similar-ends,中等
1751,最多可以参加的会议数目 II,maximum-number-of-events-that-can-be-attended-ii,https://leetcode-cn.com/problems/maximum-number-of-events-that-can-be-attended-ii,困难
1752,检查数组是否经排序和轮转得到,check-if-array-is-sorted-and-rotated,https://leetcode-cn.com/problems/check-if-array-is-sorted-and-rotated,简单
1753,移除石子的最大得分,maximum-score-from-removing-stones,https://leetcode-cn.com/problems/maximum-score-from-removing-stones,中等
1754,构造字典序最大的合并字符串,largest-merge-of-two-strings,https://leetcode-cn.com/problems/largest-merge-of-two-strings,中等
1755,最接近目标值的子序列和,closest-subsequence-sum,https://leetcode-cn.com/problems/closest-subsequence-sum,困难
1756,设计最近使用（MRU）队列,design-most-recently-used-queue,https://leetcode-cn.com/problems/design-most-recently-used-queue,中等
1757,可回收且低脂的产品,recyclable-and-low-fat-products,https://leetcode-cn.com/problems/recyclable-and-low-fat-products,简单
1758,生成交替二进制字符串的最少操作数,minimum-changes-to-make-alternating-binary-string,https://leetcode-cn.com/problems/minimum-changes-to-make-alternating-binary-string,简单
1759,统计同构子字符串的数目,count-number-of-homogenous-substrings,https://leetcode-cn.com/problems/count-number-of-homogenous-substrings,中等
1760,袋子里最少数目的球,minimum-limit-of-balls-in-a-bag,https://leetcode-cn.com/problems/minimum-limit-of-balls-in-a-bag,中等
1761,一个图中连通三元组的最小度数,minimum-degree-of-a-connected-trio-in-a-graph,https://leetcode-cn.com/problems/minimum-degree-of-a-connected-trio-in-a-graph,困难
1762,能看到海景的建筑物,buildings-with-an-ocean-view,https://leetcode-cn.com/problems/buildings-with-an-ocean-view,中等
1763,最长的美好子字符串,longest-nice-substring,https://leetcode-cn.com/problems/longest-nice-substring,简单
1764,通过连接另一个数组的子数组得到一个数组,form-array-by-concatenating-subarrays-of-another-array,https://leetcode-cn.com/problems/form-array-by-concatenating-subarrays-of-another-array,中等
1765,地图中的最高点,map-of-highest-peak,https://leetcode-cn.com/problems/map-of-highest-peak,中等
1766,互质树,tree-of-coprimes,https://leetcode-cn.com/problems/tree-of-coprimes,困难
1767,Find the Subtasks That Did Not Execute,find-the-subtasks-that-did-not-execute,https://leetcode-cn.com/problems/find-the-subtasks-that-did-not-execute,困难
1768,交替合并字符串,merge-strings-alternately,https://leetcode-cn.com/problems/merge-strings-alternately,简单
1769,移动所有球到每个盒子所需的最小操作数,minimum-number-of-operations-to-move-all-balls-to-each-box,https://leetcode-cn.com/problems/minimum-number-of-operations-to-move-all-balls-to-each-box,中等
1770,执行乘法运算的最大分数,maximum-score-from-performing-multiplication-operations,https://leetcode-cn.com/problems/maximum-score-from-performing-multiplication-operations,中等
1771,由子序列构造的最长回文串的长度,maximize-palindrome-length-from-subsequences,https://leetcode-cn.com/problems/maximize-palindrome-length-from-subsequences,困难
1772,按受欢迎程度排列功能,sort-features-by-popularity,https://leetcode-cn.com/problems/sort-features-by-popularity,中等
1773,统计匹配检索规则的物品数量,count-items-matching-a-rule,https://leetcode-cn.com/problems/count-items-matching-a-rule,简单
1774,最接近目标价格的甜点成本,closest-dessert-cost,https://leetcode-cn.com/problems/closest-dessert-cost,中等
1775,通过最少操作次数使数组的和相等,equal-sum-arrays-with-minimum-number-of-operations,https://leetcode-cn.com/problems/equal-sum-arrays-with-minimum-number-of-operations,中等
1776,车队 II,car-fleet-ii,https://leetcode-cn.com/problems/car-fleet-ii,困难
1777,每家商店的产品价格,products-price-for-each-store,https://leetcode-cn.com/problems/products-price-for-each-store,简单
1778,Shortest Path in a Hidden Grid,shortest-path-in-a-hidden-grid,https://leetcode-cn.com/problems/shortest-path-in-a-hidden-grid,中等
1779,找到最近的有相同 X 或 Y 坐标的点,find-nearest-point-that-has-the-same-x-or-y-coordinate,https://leetcode-cn.com/problems/find-nearest-point-that-has-the-same-x-or-y-coordinate,简单
1780,判断一个数字是否可以表示成三的幂的和,check-if-number-is-a-sum-of-powers-of-three,https://leetcode-cn.com/problems/check-if-number-is-a-sum-of-powers-of-three,中等
1781,所有子字符串美丽值之和,sum-of-beauty-of-all-substrings,https://leetcode-cn.com/problems/sum-of-beauty-of-all-substrings,中等
1782,统计点对的数目,count-pairs-of-nodes,https://leetcode-cn.com/problems/count-pairs-of-nodes,困难
1783,Grand Slam Titles,grand-slam-titles,https://leetcode-cn.com/problems/grand-slam-titles,中等
1784,检查二进制字符串字段,check-if-binary-string-has-at-most-one-segment-of-ones,https://leetcode-cn.com/problems/check-if-binary-string-has-at-most-one-segment-of-ones,简单
1785,构成特定和需要添加的最少元素,minimum-elements-to-add-to-form-a-given-sum,https://leetcode-cn.com/problems/minimum-elements-to-add-to-form-a-given-sum,中等
1786,从第一个节点出发到最后一个节点的受限路径数,number-of-restricted-paths-from-first-to-last-node,https://leetcode-cn.com/problems/number-of-restricted-paths-from-first-to-last-node,中等
1787,使所有区间的异或结果为零,make-the-xor-of-all-segments-equal-to-zero,https://leetcode-cn.com/problems/make-the-xor-of-all-segments-equal-to-zero,困难
1788,Maximize the Beauty of the Garden,maximize-the-beauty-of-the-garden,https://leetcode-cn.com/problems/maximize-the-beauty-of-the-garden,困难
1789,Primary Department for Each Employee,primary-department-for-each-employee,https://leetcode-cn.com/problems/primary-department-for-each-employee,简单
1790,仅执行一次字符串交换能否使两个字符串相等,check-if-one-string-swap-can-make-strings-equal,https://leetcode-cn.com/problems/check-if-one-string-swap-can-make-strings-equal,简单
1791,找出星型图的中心节点,find-center-of-star-graph,https://leetcode-cn.com/problems/find-center-of-star-graph,中等
1792,最大平均通过率,maximum-average-pass-ratio,https://leetcode-cn.com/problems/maximum-average-pass-ratio,中等
1793,好子数组的最大分数,maximum-score-of-a-good-subarray,https://leetcode-cn.com/problems/maximum-score-of-a-good-subarray,困难
1794,Count Pairs of Equal Substrings With Minimum Difference,count-pairs-of-equal-substrings-with-minimum-difference,https://leetcode-cn.com/problems/count-pairs-of-equal-substrings-with-minimum-difference,中等
1795,Rearrange Products Table,rearrange-products-table,https://leetcode-cn.com/problems/rearrange-products-table,简单
1796,字符串中第二大的数字,second-largest-digit-in-a-string,https://leetcode-cn.com/problems/second-largest-digit-in-a-string,简单
1797,设计一个验证系统,design-authentication-manager,https://leetcode-cn.com/problems/design-authentication-manager,中等
1798,你能构造出连续值的最大数目,maximum-number-of-consecutive-values-you-can-make,https://leetcode-cn.com/problems/maximum-number-of-consecutive-values-you-can-make,中等
1799,N 次操作后的最大分数和,maximize-score-after-n-operations,https://leetcode-cn.com/problems/maximize-score-after-n-operations,困难
1800,最大升序子数组和,maximum-ascending-subarray-sum,https://leetcode-cn.com/problems/maximum-ascending-subarray-sum,简单
1801,积压订单中的订单总数,number-of-orders-in-the-backlog,https://leetcode-cn.com/problems/number-of-orders-in-the-backlog,中等
1802,有界数组中指定下标处的最大值,maximum-value-at-a-given-index-in-a-bounded-array,https://leetcode-cn.com/problems/maximum-value-at-a-given-index-in-a-bounded-array,中等
1803,统计异或值在范围内的数对有多少,count-pairs-with-xor-in-a-range,https://leetcode-cn.com/problems/count-pairs-with-xor-in-a-range,困难
1804,Implement Trie II (Prefix Tree),implement-trie-ii-prefix-tree,https://leetcode-cn.com/problems/implement-trie-ii-prefix-tree,中等
1805,字符串中不同整数的数目,number-of-different-integers-in-a-string,https://leetcode-cn.com/problems/number-of-different-integers-in-a-string,简单
1806,还原排列的最少操作步数,minimum-number-of-operations-to-reinitialize-a-permutation,https://leetcode-cn.com/problems/minimum-number-of-operations-to-reinitialize-a-permutation,中等
1807,替换字符串中的括号内容,evaluate-the-bracket-pairs-of-a-string,https://leetcode-cn.com/problems/evaluate-the-bracket-pairs-of-a-string,中等
1808,好因子的最大数目,maximize-number-of-nice-divisors,https://leetcode-cn.com/problems/maximize-number-of-nice-divisors,困难
1809,Ad-Free Sessions,ad-free-sessions,https://leetcode-cn.com/problems/ad-free-sessions,简单
1810,Minimum Path Cost in a Hidden Grid,minimum-path-cost-in-a-hidden-grid,https://leetcode-cn.com/problems/minimum-path-cost-in-a-hidden-grid,中等
1811,Find Interview Candidates,find-interview-candidates,https://leetcode-cn.com/problems/find-interview-candidates,中等
1812,判断国际象棋棋盘中一个格子的颜色,determine-color-of-a-chessboard-square,https://leetcode-cn.com/problems/determine-color-of-a-chessboard-square,简单
1813,句子相似性 III,sentence-similarity-iii,https://leetcode-cn.com/problems/sentence-similarity-iii,中等
1814,统计一个数组中好对子的数目,count-nice-pairs-in-an-array,https://leetcode-cn.com/problems/count-nice-pairs-in-an-array,中等
1815,得到新鲜甜甜圈的最多组数,maximum-number-of-groups-getting-fresh-donuts,https://leetcode-cn.com/problems/maximum-number-of-groups-getting-fresh-donuts,困难
1816,截断句子,truncate-sentence,https://leetcode-cn.com/problems/truncate-sentence,简单
1817,查找用户活跃分钟数,finding-the-users-active-minutes,https://leetcode-cn.com/problems/finding-the-users-active-minutes,中等
1818,绝对差值和,minimum-absolute-sum-difference,https://leetcode-cn.com/problems/minimum-absolute-sum-difference,中等
1819,序列中不同最大公约数的数目,number-of-different-subsequences-gcds,https://leetcode-cn.com/problems/number-of-different-subsequences-gcds,困难
LCP 01,猜数字,guess-numbers,https://leetcode-cn.com/problems/guess-numbers,简单
LCP 02,分式化简,deep-dark-fraction,https://leetcode-cn.com/problems/deep-dark-fraction,简单
LCP 03,机器人大冒险,programmable-robot,https://leetcode-cn.com/problems/programmable-robot,中等
LCP 04,覆盖,broken-board-dominoes,https://leetcode-cn.com/problems/broken-board-dominoes,困难
LCP 05,发 LeetCoin,coin-bonus,https://leetcode-cn.com/problems/coin-bonus,困难
LCP 06,拿硬币,na-ying-bi,https://leetcode-cn.com/problems/na-ying-bi,简单
LCP 07,传递信息,chuan-di-xin-xi,https://leetcode-cn.com/problems/chuan-di-xin-xi,简单
LCP 08,剧情触发时间,ju-qing-hong-fa-shi-jian,https://leetcode-cn.com/problems/ju-qing-hong-fa-shi-jian,中等
LCP 09,最小跳跃次数,zui-xiao-tiao-yue-ci-shu,https://leetcode-cn.com/problems/zui-xiao-tiao-yue-ci-shu,困难
LCP 10,二叉树任务调度,er-cha-shu-ren-wu-diao-du,https://leetcode-cn.com/problems/er-cha-shu-ren-wu-diao-du,困难
LCP 11,期望个数统计,qi-wang-ge-shu-tong-ji,https://leetcode-cn.com/problems/qi-wang-ge-shu-tong-ji,简单
LCP 12,小张刷题计划,xiao-zhang-shua-ti-ji-hua,https://leetcode-cn.com/problems/xiao-zhang-shua-ti-ji-hua,中等
LCP 13,寻宝,xun-bao,https://leetcode-cn.com/problems/xun-bao,困难
LCP 14,切分数组,qie-fen-shu-zu,https://leetcode-cn.com/problems/qie-fen-shu-zu,困难
LCP 15,游乐园的迷宫,you-le-yuan-de-mi-gong,https://leetcode-cn.com/problems/you-le-yuan-de-mi-gong,困难
LCP 16,游乐园的游览计划,you-le-yuan-de-you-lan-ji-hua,https://leetcode-cn.com/problems/you-le-yuan-de-you-lan-ji-hua,困难
LCP 17,速算机器人,nGK0Fy,https://leetcode-cn.com/problems/nGK0Fy,简单
LCP 18,早餐组合,2vYnGI,https://leetcode-cn.com/problems/2vYnGI,简单
LCP 19,秋叶收藏集,UlBDOe,https://leetcode-cn.com/problems/UlBDOe,中等
LCP 20,快速公交,meChtZ,https://leetcode-cn.com/problems/meChtZ,困难
LCP 21,追逐游戏,Za25hA,https://leetcode-cn.com/problems/Za25hA,困难
LCP 22,黑白方格画,ccw6C7,https://leetcode-cn.com/problems/ccw6C7,简单
LCP 23,魔术排列,er94lq,https://leetcode-cn.com/problems/er94lq,中等
LCP 24,数字游戏,5TxKeK,https://leetcode-cn.com/problems/5TxKeK,困难
LCP 25,古董键盘,Uh984O,https://leetcode-cn.com/problems/Uh984O,困难
LCP 26,导航装置,hSRGyL,https://leetcode-cn.com/problems/hSRGyL,困难
LCP 27,黑盒光线反射,IQvJ9i,https://leetcode-cn.com/problems/IQvJ9i,困难
剑指 Offer 03,数组中重复的数字,shu-zu-zhong-zhong-fu-de-shu-zi-lcof,https://leetcode-cn.com/problems/shu-zu-zhong-zhong-fu-de-shu-zi-lcof,简单
剑指 Offer 04,二维数组中的查找,er-wei-shu-zu-zhong-de-cha-zhao-lcof,https://leetcode-cn.com/problems/er-wei-shu-zu-zhong-de-cha-zhao-lcof,中等
剑指 Offer 05,替换空格,ti-huan-kong-ge-lcof,https://leetcode-cn.com/problems/ti-huan-kong-ge-lcof,简单
剑指 Offer 06,从尾到头打印链表,cong-wei-dao-tou-da-yin-lian-biao-lcof,https://leetcode-cn.com/problems/cong-wei-dao-tou-da-yin-lian-biao-lcof,简单
剑指 Offer 07,重建二叉树,zhong-jian-er-cha-shu-lcof,https://leetcode-cn.com/problems/zhong-jian-er-cha-shu-lcof,中等
剑指 Offer 09,用两个栈实现队列,yong-liang-ge-zhan-shi-xian-dui-lie-lcof,https://leetcode-cn.com/problems/yong-liang-ge-zhan-shi-xian-dui-lie-lcof,简单
剑指 Offer 10- I,斐波那契数列,fei-bo-na-qi-shu-lie-lcof,https://leetcode-cn.com/problems/fei-bo-na-qi-shu-lie-lcof,简单
剑指 Offer 10- II,青蛙跳台阶问题,qing-wa-tiao-tai-jie-wen-ti-lcof,https://leetcode-cn.com/problems/qing-wa-tiao-tai-jie-wen-ti-lcof,简单
剑指 Offer 11,旋转数组的最小数字,xuan-zhuan-shu-zu-de-zui-xiao-shu-zi-lcof,https://leetcode-cn.com/problems/xuan-zhuan-shu-zu-de-zui-xiao-shu-zi-lcof,简单
剑指 Offer 12,矩阵中的路径,ju-zhen-zhong-de-lu-jing-lcof,https://leetcode-cn.com/problems/ju-zhen-zhong-de-lu-jing-lcof,中等
剑指 Offer 13,机器人的运动范围,ji-qi-ren-de-yun-dong-fan-wei-lcof,https://leetcode-cn.com/problems/ji-qi-ren-de-yun-dong-fan-wei-lcof,中等
剑指 Offer 14- I,剪绳子,jian-sheng-zi-lcof,https://leetcode-cn.com/problems/jian-sheng-zi-lcof,中等
剑指 Offer 14- II,剪绳子 II,jian-sheng-zi-ii-lcof,https://leetcode-cn.com/problems/jian-sheng-zi-ii-lcof,中等
剑指 Offer 15,二进制中1的个数,er-jin-zhi-zhong-1de-ge-shu-lcof,https://leetcode-cn.com/problems/er-jin-zhi-zhong-1de-ge-shu-lcof,简单
剑指 Offer 16,数值的整数次方,shu-zhi-de-zheng-shu-ci-fang-lcof,https://leetcode-cn.com/problems/shu-zhi-de-zheng-shu-ci-fang-lcof,中等
剑指 Offer 17,打印从1到最大的n位数,da-yin-cong-1dao-zui-da-de-nwei-shu-lcof,https://leetcode-cn.com/problems/da-yin-cong-1dao-zui-da-de-nwei-shu-lcof,简单
剑指 Offer 18,删除链表的节点,shan-chu-lian-biao-de-jie-dian-lcof,https://leetcode-cn.com/problems/shan-chu-lian-biao-de-jie-dian-lcof,简单
剑指 Offer 19,正则表达式匹配,zheng-ze-biao-da-shi-pi-pei-lcof,https://leetcode-cn.com/problems/zheng-ze-biao-da-shi-pi-pei-lcof,困难
